experiment_id,dataset,model,num_layers,hidden_channels,seed,split_idx
84,Roman-empire,GraphSAGE,2,64,1,4
85,Roman-empire,GraphSAGE,2,64,1,5
86,Roman-empire,GraphSAGE,2,64,1,6
87,Roman-empire,GraphSAGE,2,64,1,7
88,Roman-empire,GraphSAGE,2,64,1,8
89,Roman-empire,GraphSAGE,2,64,1,9
90,Roman-empire,GraphSAGE,2,128,1,0
91,Roman-empire,GraphSAGE,2,128,1,1
92,Roman-empire,GraphSAGE,2,128,1,2
93,Roman-empire,GraphSAGE,2,128,1,3
94,Roman-empire,GraphSAGE,2,128,1,4
95,Roman-empire,GraphSAGE,2,128,1,5
96,Roman-empire,GraphSAGE,2,128,1,6
97,Roman-empire,GraphSAGE,2,128,1,7
98,Roman-empire,GraphSAGE,2,128,1,8
99,Roman-empire,GraphSAGE,2,128,1,9
100,Roman-empire,GraphSAGE,4,64,1,0
101,Roman-empire,GraphSAGE,4,64,1,1
102,Roman-empire,GraphSAGE,4,64,1,2
103,Roman-empire,GraphSAGE,4,64,1,3
104,Roman-empire,GraphSAGE,4,64,1,4
105,Roman-empire,GraphSAGE,4,64,1,5
106,Roman-empire,GraphSAGE,4,64,1,6
107,Roman-empire,GraphSAGE,4,64,1,7
108,Roman-empire,GraphSAGE,4,64,1,8
109,Roman-empire,GraphSAGE,4,64,1,9
110,Roman-empire,GraphSAGE,4,128,1,0
111,Roman-empire,GraphSAGE,4,128,1,1
112,Roman-empire,GraphSAGE,4,128,1,2
113,Roman-empire,GraphSAGE,4,128,1,3
114,Roman-empire,GraphSAGE,4,128,1,4
115,Roman-empire,GraphSAGE,4,128,1,5
116,Roman-empire,GraphSAGE,4,128,1,6
117,Roman-empire,GraphSAGE,4,128,1,7
118,Roman-empire,GraphSAGE,4,128,1,8
119,Roman-empire,GraphSAGE,4,128,1,9
120,Roman-empire,GCNPairNorm,2,64,1,0
121,Roman-empire,GCNPairNorm,2,64,1,1
122,Roman-empire,GCNPairNorm,2,64,1,2
123,Roman-empire,GCNPairNorm,2,64,1,3
124,Roman-empire,GCNPairNorm,2,64,1,4
125,Roman-empire,GCNPairNorm,2,64,1,5
126,Roman-empire,GCNPairNorm,2,64,1,6
127,Roman-empire,GCNPairNorm,2,64,1,7
128,Roman-empire,GCNPairNorm,2,64,1,8
129,Roman-empire,GCNPairNorm,2,64,1,9
130,Roman-empire,GCNPairNorm,2,128,1,0
131,Roman-empire,GCNPairNorm,2,128,1,1
132,Roman-empire,GCNPairNorm,2,128,1,2
133,Roman-empire,GCNPairNorm,2,128,1,3
134,Roman-empire,GCNPairNorm,2,128,1,4
135,Roman-empire,GCNPairNorm,2,128,1,5
136,Roman-empire,GCNPairNorm,2,128,1,6
137,Roman-empire,GCNPairNorm,2,128,1,7
138,Roman-empire,GCNPairNorm,2,128,1,8
139,Roman-empire,GCNPairNorm,2,128,1,9
140,Roman-empire,GCNPairNorm,4,64,1,0
141,Roman-empire,GCNPairNorm,4,64,1,1
142,Roman-empire,GCNPairNorm,4,64,1,2
143,Roman-empire,GCNPairNorm,4,64,1,3
144,Roman-empire,GCNPairNorm,4,64,1,4
145,Roman-empire,GCNPairNorm,4,64,1,5
146,Roman-empire,GCNPairNorm,4,64,1,6
147,Roman-empire,GCNPairNorm,4,64,1,7
148,Roman-empire,GCNPairNorm,4,64,1,8
149,Roman-empire,GCNPairNorm,4,64,1,9
150,Roman-empire,GCNPairNorm,4,128,1,0
151,Roman-empire,GCNPairNorm,4,128,1,1
152,Roman-empire,GCNPairNorm,4,128,1,2
153,Roman-empire,GCNPairNorm,4,128,1,3
154,Roman-empire,GCNPairNorm,4,128,1,4
155,Roman-empire,GCNPairNorm,4,128,1,5
156,Roman-empire,GCNPairNorm,4,128,1,6
157,Roman-empire,GCNPairNorm,4,128,1,7
158,Roman-empire,GCNPairNorm,4,128,1,8
159,Roman-empire,GCNPairNorm,4,128,1,9
160,Roman-empire,GATPairNorm,2,64,1,0
161,Roman-empire,GATPairNorm,2,64,1,1
162,Roman-empire,GATPairNorm,2,64,1,2
163,Roman-empire,GATPairNorm,2,64,1,3
164,Roman-empire,GATPairNorm,2,64,1,4
165,Roman-empire,GATPairNorm,2,64,1,5
166,Roman-empire,GATPairNorm,2,64,1,6
167,Roman-empire,GATPairNorm,2,64,1,7
168,Roman-empire,GATPairNorm,2,64,1,8
169,Roman-empire,GATPairNorm,2,64,1,9
170,Roman-empire,GATPairNorm,2,128,1,0
171,Roman-empire,GATPairNorm,2,128,1,1
172,Roman-empire,GATPairNorm,2,128,1,2
173,Roman-empire,GATPairNorm,2,128,1,3
174,Roman-empire,GATPairNorm,2,128,1,4
175,Roman-empire,GATPairNorm,2,128,1,5
176,Roman-empire,GATPairNorm,2,128,1,6
177,Roman-empire,GATPairNorm,2,128,1,7
178,Roman-empire,GATPairNorm,2,128,1,8
179,Roman-empire,GATPairNorm,2,128,1,9
180,Roman-empire,GATPairNorm,4,64,1,0
181,Roman-empire,GATPairNorm,4,64,1,1
182,Roman-empire,GATPairNorm,4,64,1,2
183,Roman-empire,GATPairNorm,4,64,1,3
184,Roman-empire,GATPairNorm,4,64,1,4
185,Roman-empire,GATPairNorm,4,64,1,5
186,Roman-empire,GATPairNorm,4,64,1,6
187,Roman-empire,GATPairNorm,4,64,1,7
188,Roman-empire,GATPairNorm,4,64,1,8
189,Roman-empire,GATPairNorm,4,64,1,9
190,Roman-empire,GATPairNorm,4,128,1,0
191,Roman-empire,GATPairNorm,4,128,1,1
192,Roman-empire,GATPairNorm,4,128,1,2
193,Roman-empire,GATPairNorm,4,128,1,3
194,Roman-empire,GATPairNorm,4,128,1,4
195,Roman-empire,GATPairNorm,4,128,1,5
196,Roman-empire,GATPairNorm,4,128,1,6
197,Roman-empire,GATPairNorm,4,128,1,7
198,Roman-empire,GATPairNorm,4,128,1,8
199,Roman-empire,GATPairNorm,4,128,1,9
200,Roman-empire,GraphSAGEPairNorm,2,64,1,0
201,Roman-empire,GraphSAGEPairNorm,2,64,1,1
202,Roman-empire,GraphSAGEPairNorm,2,64,1,2
203,Roman-empire,GraphSAGEPairNorm,2,64,1,3
204,Roman-empire,GraphSAGEPairNorm,2,64,1,4
205,Roman-empire,GraphSAGEPairNorm,2,64,1,5
206,Roman-empire,GraphSAGEPairNorm,2,64,1,6
207,Roman-empire,GraphSAGEPairNorm,2,64,1,7
208,Roman-empire,GraphSAGEPairNorm,2,64,1,8
209,Roman-empire,GraphSAGEPairNorm,2,64,1,9
210,Roman-empire,GraphSAGEPairNorm,2,128,1,0
211,Roman-empire,GraphSAGEPairNorm,2,128,1,1
212,Roman-empire,GraphSAGEPairNorm,2,128,1,2
213,Roman-empire,GraphSAGEPairNorm,2,128,1,3
214,Roman-empire,GraphSAGEPairNorm,2,128,1,4
215,Roman-empire,GraphSAGEPairNorm,2,128,1,5
216,Roman-empire,GraphSAGEPairNorm,2,128,1,6
217,Roman-empire,GraphSAGEPairNorm,2,128,1,7
218,Roman-empire,GraphSAGEPairNorm,2,128,1,8
219,Roman-empire,GraphSAGEPairNorm,2,128,1,9
220,Roman-empire,GraphSAGEPairNorm,4,64,1,0
221,Roman-empire,GraphSAGEPairNorm,4,64,1,1
222,Roman-empire,GraphSAGEPairNorm,4,64,1,2
223,Roman-empire,GraphSAGEPairNorm,4,64,1,3
224,Roman-empire,GraphSAGEPairNorm,4,64,1,4
225,Roman-empire,GraphSAGEPairNorm,4,64,1,5
226,Roman-empire,GraphSAGEPairNorm,4,64,1,6
227,Roman-empire,GraphSAGEPairNorm,4,64,1,7
228,Roman-empire,GraphSAGEPairNorm,4,64,1,8
229,Roman-empire,GraphSAGEPairNorm,4,64,1,9
230,Roman-empire,GraphSAGEPairNorm,4,128,1,0
231,Roman-empire,GraphSAGEPairNorm,4,128,1,1
232,Roman-empire,GraphSAGEPairNorm,4,128,1,2
233,Roman-empire,GraphSAGEPairNorm,4,128,1,3
234,Roman-empire,GraphSAGEPairNorm,4,128,1,4
235,Roman-empire,GraphSAGEPairNorm,4,128,1,5
236,Roman-empire,GraphSAGEPairNorm,4,128,1,6
237,Roman-empire,GraphSAGEPairNorm,4,128,1,7
238,Roman-empire,GraphSAGEPairNorm,4,128,1,8
239,Roman-empire,GraphSAGEPairNorm,4,128,1,9
