experiment_id,dataset,model,num_layers,hidden_channels,seed,split_idx
156,Squirrel,GCNPairNorm,4,128,1,6
157,Squirrel,GCNPairNorm,4,128,1,7
158,Squirrel,GCNPairNorm,4,128,1,8
159,Squirrel,GCNPairNorm,4,128,1,9
160,Squirrel,GATPairNorm,2,64,1,0
161,Squirrel,GATPairNorm,2,64,1,1
162,Squirrel,GATPairNorm,2,64,1,2
163,Squirrel,GATPairNorm,2,64,1,3
164,Squirrel,GATPairNorm,2,64,1,4
165,Squirrel,GATPairNorm,2,64,1,5
166,Squirrel,GATPairNorm,2,64,1,6
167,Squirrel,GATPairNorm,2,64,1,7
168,Squirrel,GATPairNorm,2,64,1,8
169,Squirrel,GATPairNorm,2,64,1,9
170,Squirrel,GATPairNorm,2,128,1,0
171,Squirrel,GATPairNorm,2,128,1,1
172,Squirrel,GATPairNorm,2,128,1,2
173,Squirrel,GATPairNorm,2,128,1,3
174,Squirrel,GATPairNorm,2,128,1,4
175,Squirrel,GATPairNorm,2,128,1,5
176,Squirrel,GATPairNorm,2,128,1,6
177,Squirrel,GATPairNorm,2,128,1,7
178,Squirrel,GATPairNorm,2,128,1,8
179,Squirrel,GATPairNorm,2,128,1,9
180,Squirrel,GATPairNorm,4,64,1,0
181,Squirrel,GATPairNorm,4,64,1,1
182,Squirrel,GATPairNorm,4,64,1,2
183,Squirrel,GATPairNorm,4,64,1,3
184,Squirrel,GATPairNorm,4,64,1,4
185,Squirrel,GATPairNorm,4,64,1,5
186,Squirrel,GATPairNorm,4,64,1,6
187,Squirrel,GATPairNorm,4,64,1,7
188,Squirrel,GATPairNorm,4,64,1,8
189,Squirrel,GATPairNorm,4,64,1,9
190,Squirrel,GATPairNorm,4,128,1,0
191,Squirrel,GATPairNorm,4,128,1,1
192,Squirrel,GATPairNorm,4,128,1,2
193,Squirrel,GATPairNorm,4,128,1,3
194,Squirrel,GATPairNorm,4,128,1,4
195,Squirrel,GATPairNorm,4,128,1,5
196,Squirrel,GATPairNorm,4,128,1,6
197,Squirrel,GATPairNorm,4,128,1,7
198,Squirrel,GATPairNorm,4,128,1,8
199,Squirrel,GATPairNorm,4,128,1,9
200,Squirrel,GraphSAGEPairNorm,2,64,1,0
201,Squirrel,GraphSAGEPairNorm,2,64,1,1
202,Squirrel,GraphSAGEPairNorm,2,64,1,2
203,Squirrel,GraphSAGEPairNorm,2,64,1,3
204,Squirrel,GraphSAGEPairNorm,2,64,1,4
205,Squirrel,GraphSAGEPairNorm,2,64,1,5
206,Squirrel,GraphSAGEPairNorm,2,64,1,6
207,Squirrel,GraphSAGEPairNorm,2,64,1,7
208,Squirrel,GraphSAGEPairNorm,2,64,1,8
209,Squirrel,GraphSAGEPairNorm,2,64,1,9
210,Squirrel,GraphSAGEPairNorm,2,128,1,0
211,Squirrel,GraphSAGEPairNorm,2,128,1,1
212,Squirrel,GraphSAGEPairNorm,2,128,1,2
213,Squirrel,GraphSAGEPairNorm,2,128,1,3
214,Squirrel,GraphSAGEPairNorm,2,128,1,4
215,Squirrel,GraphSAGEPairNorm,2,128,1,5
216,Squirrel,GraphSAGEPairNorm,2,128,1,6
217,Squirrel,GraphSAGEPairNorm,2,128,1,7
218,Squirrel,GraphSAGEPairNorm,2,128,1,8
219,Squirrel,GraphSAGEPairNorm,2,128,1,9
220,Squirrel,GraphSAGEPairNorm,4,64,1,0
221,Squirrel,GraphSAGEPairNorm,4,64,1,1
222,Squirrel,GraphSAGEPairNorm,4,64,1,2
223,Squirrel,GraphSAGEPairNorm,4,64,1,3
224,Squirrel,GraphSAGEPairNorm,4,64,1,4
225,Squirrel,GraphSAGEPairNorm,4,64,1,5
226,Squirrel,GraphSAGEPairNorm,4,64,1,6
227,Squirrel,GraphSAGEPairNorm,4,64,1,7
228,Squirrel,GraphSAGEPairNorm,4,64,1,8
229,Squirrel,GraphSAGEPairNorm,4,64,1,9
230,Squirrel,GraphSAGEPairNorm,4,128,1,0
231,Squirrel,GraphSAGEPairNorm,4,128,1,1
232,Squirrel,GraphSAGEPairNorm,4,128,1,2
233,Squirrel,GraphSAGEPairNorm,4,128,1,3
234,Squirrel,GraphSAGEPairNorm,4,128,1,4
235,Squirrel,GraphSAGEPairNorm,4,128,1,5
236,Squirrel,GraphSAGEPairNorm,4,128,1,6
237,Squirrel,GraphSAGEPairNorm,4,128,1,7
238,Squirrel,GraphSAGEPairNorm,4,128,1,8
239,Squirrel,GraphSAGEPairNorm,4,128,1,9
