experiment_id,dataset,model,num_layers,hidden_channels,seed,split_idx
170,Actor,GraphSAGE,32,128,1,0
171,Actor,GraphSAGE,32,128,1,1
172,Actor,GraphSAGE,32,128,1,2
173,Actor,GraphSAGE,32,128,1,3
174,Actor,GraphSAGE,32,128,1,4
175,Actor,GraphSAGE,32,128,1,5
176,Actor,GraphSAGE,32,128,1,6
177,Actor,GraphSAGE,32,128,1,7
178,Actor,GraphSAGE,32,128,1,8
179,Actor,GraphSAGE,32,128,1,9
